title,artist,album,track_id,album_id,album_image,lyrics,like_count,genre,style,release_date,news1,news2,news3
Girls,aespa,Girls - The 2nd Mini Album,32557291,20471520,https://image.bugsm.co.kr/album/images/200/204715/20471520.jpg?version=20220721043332.0,"일어나라 그대여
더 치명적인 전쟁 속에
두발로 버텨 적의 Hook!
Black Mamba
두렵지 않아 네가 Hoot!
부셔줄게
달라졌어 우리가
광야를 넘어 돌아올 때
일그러져 버렸던 æ
더 나답게
마치 하나처럼 보일
미친 존재감의 현신

다시 남겨진 불씨가
거대한 악으로 자라나서
무기력하게 널 고립시켜 둘 때
Reunite 우린 다시 함께
Whoo Whoo
덮쳐 Beat it Yah
넌 혼자가 아니야

빛났던 Sacrifice
기억 찾았다면
보여줄래? 나타나줄래?
지금 여기

따라와 (Bow down)
지켜봐 (My skill)
놀랄걸 (Say wow)
We coming
소리쳐 (Get loud)
들어봐 (My sound)
불러봐 (Upgrade)
We coming

혼돈 속에서 피어나
(We Them Girls)
두려움에 맞설 그런 용기
(Ah Yeah)
언제라도 우린 Together
We Them Girls
We Them Girls
We Them Girls

Meta Universe 공존해
지금 Parallel World
모든 존재가 의미를 가져
Part of my heart
우린 공감의 언어를 써
체온을 나눠 줘
결국 선한 의지만의
가치를 추구해
 
강해졌어 드디어 난
휘둘리거나 당하지 않아
왜곡이 돼버려 또 다
시작됐어 편을 갈라
너와 날 고립시켜 앞 못 보게

못된 욕망에 일그러져 버리던 
Algorithm들이
존재를 무기로 파괴로
집어삼켜 Ah
그 순간 악은 시작됐어
Whoo Whoo
비켜 Flip Yah
난 혼자가 아니야

지켜주고 싶어
처음 만난 네 REKALL
안아줄게 느낄 수 있게
Without SYNK DIVE

따라와 (Bow down)
지켜봐 (My skill)
놀랄걸 (Say wow)
We coming
소리쳐 (Get loud)
들어봐 (My sound)
불러봐 (Upgrade)
We coming

혼돈 속에서 피어나
(We Them Girls)
두려움에 맞설 그런 용기
(Ah Yeah)
언제라도 우린 Together
We Them Girls
We Them Girls

평화로운 날을 맞이해
우린 FLAT 그 안에서
함께 웃고 사랑해
With my friends
이제 더 nævis와 함께
열어 갈 미래가 궁금해
결국 만나게 될 걸
nævis on the REAL MY WORLD

Hold up!
REAL MY WORLD

넌 거울에 비친 나
그보다 빛날 존재
말해 줄래?
언제까지나 함께란 걸

따라와 (Bow down)
지켜봐 (My skill)
놀랄걸 (Say wow)
We coming
소리쳐 (Get loud)
들어봐 (My sound)
불러봐 (Upgrade)
We coming

혼돈 속에서 피어나
(We Them Girls)
두려움에 맞설 그런 용기
(Ah Yeah)
언제라도 우린 Together
We Them Girls
We Them Girls
We Them Girls
Girls! 

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",2087.0,댄스/팝,댄스 팝,2022.07.08,http://www.newsis.com/view/?id=NISI20230508_0019879327,http://www.topstarnews.net/news/articleView.html?idxno=15333757,http://www.topstarnews.net/news/articleView.html?idxno=15334335
ROAR,더보이즈(THE BOYZ),THE BOYZ 8th MINI ALBUM [BE AWAKE],6190700,4083907,https://image.bugsm.co.kr/album/images/200/40839/4083907.jpg?version=20230221064727.0,"Ye shocking ROAR

Don't call me like that
악이란 걸 누가 정해
욕망을 멈추지도 못한
영원히 용서받지 못한 존재란

금지된 것을 꿈꾸네 Woo
묶인 내 손발은 자유를 갈구했네
Like animals oh
Imma get ya
절망 없는 사랑을 꿈꿔

거침이 없던 본능 신의 분노를 샀어
잠재울 수 없는 것
원해 온 것 It's so raw
누가 감히 아니라고 해
모두 다

내 것 되리라
타락한 천사라
불리운 이름과
낙원을 등진 채
이제야 내가 자유로워졌어

Ta ta ta ra ra ta 내 것 되리라
Keep it coming like that ROAR
Ta ta ta ra ra ta 내게 오리라
Yeah

누구도 몰랐던 거지 오직 나만 가능해
어르고 달래도 Crazy 포기를 못해
진실을 뱉은 자 무게를
다 감당할게
외로움까지 Yeah

Woo
굶주린 목마름까지 들켜 버렸네
Like animals oh
Imma get ya
선택한 길 그것만 믿어

정해진 건 없어
너를 갖기 위해선
Yeah Imma 'bout to live life
Keeping me by your side now
거침없이 난 Yah
갈구할 거야
원하고 원하고 더

내 것 되리라
타락한 천사라
불리운 이름과
낙원을 등진 채
이제야 내가 자유로워졌어

Ta ta ta ra ra ta 내 것 되리라
Keep it coming like that ROAR
Ta ta ta ra ra ta 내게 오리라
Shocking ROAR

본능이라고 말해
다른 이유는 없는데
Just wanna feel loved 그것뿐
그 끝이 어디라 해도 Woo

Better watch out Imma gonna get
남들은 갖지 못한 것
If it's forbidden love
그 벌로 추락해 버려 미쳐버려도
No doubt Don't care
전부 꿈이었다 해도
뒤돌아볼 이유
없을 테니까 Oh

Bring it up Break it up Match the pair

내 것 되리라
타락한 천사라
불리운 이름과
낙원을 등진 채
이제야 내가 자유로워졌어

Ta ta ta ra ra ta 내 것 되리라
Keep it coming like that ROAR
Ta ta ta ra ra ta 내게 오리라
내게 내게 오리라

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",2392.0,"댄스/팝, 발라드","발라드, 댄스 팝",2023.02.20,https://www.starnewskorea.com/stview.php?no=2023051008071510948,http://biz.heraldcorp.com/view.php?ud=202305071049169046417_1,https://www.news1.kr/articles/4942891
사랑하긴 했었나요 스쳐가는 인연이었나요 짧지않은 우리 함께했던 시간들이 자꾸 내 마음을 가둬두네,잔나비,봉춤을 추네,3650861,448006,https://image.bugsm.co.kr/album/images/200/4480/448006.jpg?version=20220818154342.0,"사랑하긴 했었나요
스쳐가는 인연이었나요 짧지 않은
우리 함께했던 시간들이
자꾸 내 마음을 가둬두네
누가 내 가슴에다 불을 질렀나
누가 내 심장에다 못을 박았나
그대의 눈빛은 날 얼어붙게 해
그대여 다시 내게 마음을 주오
ooh ooh baby I need you
사랑하긴 했었나요
스쳐가는 인연이었나요 짧지 않은
우리 함께했던 시간들이
자꾸 내 마음을 가둬두네
love you love you love again
love again with you
짧지 않은 우리 함께했던 시간들이
자꾸 내 마음을 가둬두네
ooh ooh baby I need you
당신은 도대체가 누구 시길레
당신께 내가 무슨 죄를 졌길레
쉽사리 내 맘을 준 죄밖엔 없는데
내 님아 다시 내게 믿음을 주오
ooh ooh baby I need you
사랑하긴 했었나요
스쳐가는 인연이었나요 짧지 않은
우리 함께했던 시간들이
자꾸 내 마음을 가둬두네
love you love you love again
love again with you
짧지 않은 우리 함께했던 시간들이
자꾸 내 마음을 가둬두네
ooh ooh baby I need you
맘 같아선 널 내 방에 가두고
널 내 품에 안고서 baby I love you
내가 어쩌다 이 지경에
이런 몹쓸 생각까지 하는지
찬물마시고 정신 차리자
어차피 넌 떠났으니까
사랑하긴 했었나요
스쳐가는 인연이었나요 짧지 않은
우리 함께했던 시간들이
자꾸 내 마음을 가둬두네
love you love you love again
love again with you
짧지 않은 우리 함께했던 시간들이
자꾸 내 마음을 가둬두네
love you love you love again
love again with you
love you love you love again
love again with you

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",10343.0,"인디, 락/메탈","인디 팝, 인디 락",2014.08.28,http://www.osen.co.kr/article/G1112100252,http://sports.khan.co.kr/news/sk_index.html?art_id=202305091533003&sec_id=540201&pt=nv,http://enews.imbc.com/News/RetrieveNewsInfo/381555
Square (2017),백예린,Every letter I sent you.,31780300,20293803,https://image.bugsm.co.kr/album/images/200/202938/20293803.jpg?version=20201224171913.0,"All the colors and personalities
모든 색깔과 성격들
you can’t see right through what I truly am
그것들 사이로는 내가 정말 어떤 사람인지 볼 수 없어
you’re hurting me without noticing
넌 예고도 없이 나에게 상처를 주고
I’m so, so broke like someone just robbed me
누가 날 털어간 것 마냥 부서진 것 같아

I’m no invincible
난 강한 사람이 아니야
I have much memories of getting more weaker
난 점점 약해져가는 기억들이 훨씬 많은 걸
I know I’m not loveable
나도 내가 사랑받을 수 없는 거 알아
but you know what you’d have to say
그래도 네가 어떤 말을 해줘야 하는지 알지?


“Come on let’s go to bed
“나와 같이 침대로 가자
we gonna rock the night away
우린 이 밤을 신나게 보낼 거야
who did that to you, babe
누가 너에게 그런 짓을 한 거야
If you’re not in the right mood to sleep now then,
네가 당장 잠들 수 있는 기분이 아니라면
Come on, let’s drink and have very unmanageable day
나와서 나랑 한잔하고, 감당하기 힘든 하루를 보내자!
would you want me in bae
내가 거기 있길 바라?
If you’re not in the right mood to sleep now then
네가 당장 잠들 수 있는 기분이 아니라면
come take my arms and go
나와 함께 가자!
I’II be yours for sure”
내가 너의 것이 되어줄게!”


All the traces and reminiscences
모든 흔적들과 과거를 회상하는 일들
You can’t sense right through how I truly was
그 사이로는 내가 정말 어땠는지 느낄 수 없을 거야
You were gripping me without noticing
넌 날 예고도 없이 끌어당겼고
Was so, so strange like Someone never loved me
마치 누가 날 사랑한 적이 없는 것처럼 정말 낯설었어

I’m no invincible
난 강한 사람이 아니야
I have much memories of getting more weaker
난 점점 약해져가는 기억들이 훨씬 많은 걸
I know I’m not loveable
나도 내가 사랑받을 수 없는 거 알아
but you know what you’d have to say
그래도 네가 어떤 말을 해줘야 하는지 알지?


“Come on let’s go to bed
“나와 같이 침대로 가자
we gonna rock the night away!
우린 이 밤을 신나게 보낼거야
who did that to you, babe
누가 너에게 그런 짓을 한거야
If you’re not in the right mood to sleep now then,
네가 당장 잠들 수 있는 기분이 아니라면
Come on, let’s drink and have very unmanageable day
나와서 나랑 마시고, 감당하기 힘든 하루를 보내자
would you want me in bae
내가 거기 있길 바라?
If you’re not in the right mood to sleep now then
네가 당장 잠들 수 있는 기분이 아니라면
come take my arms and go
나와 함께 가자
I’ll be yours for sure”
내가 너의 것이 되어줄게”


You’re the only one, who saw my yesterday
너는 내 어제를 본 유일한 사람이야
the one who knows I’m here alive today
여기, 오늘 내가 살아있다는 걸 아는 사람이고
Comfort me say, what I’m meant to you
날 위로해줘, 내가 너에게 어떤 뜻인지 말해줘
you should know what you have to say
네가 뭐라고 해야 하는지 알아야 해


“Come on let’s go to bed
“나와 같이 침대로 가자
we gonna rock the night away
우린 이 밤을 신나게 보낼 거야
who did that to you, babe
누가 너에게 그런 짓을 한거야
If you’re not in the right mood to sleep now then,
네가 당장 잠들 수 있는 기분이 아니라면
Come on, let’s drink and have very unmanageable day
나와서 나랑 마시고, 감당하기 힘든 하루를 보내자
would you want me in bae
내가 거기 있길 바라?
If you’re not in the right mood to sleep now then
네가 당장 잠들 수 있는 기분이 아니라면
come, take my arms and go
나와 함께 가자
I’ll be yours for sure”
내가 너의 것이 되어줄게”

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",19976.0,"댄스/팝, 알앤비/소울","알앤비, 팝",2019.12.10,https://www.bntnews.co.kr/article/view/bnt202304190076,http://sports.khan.co.kr/news/sk_index.html?art_id=202304070923003&sec_id=540301&pt=nv,http://www.tvdaily.co.kr/read.php3?aid=16806711271671722010
Underwater,권은비,Lethality,6178672,4080553,https://image.bugsm.co.kr/album/images/200/40805/4080553.jpg?version=20221013063436.0,"Uh 
Underwater

Come in, babe
차갑고 투명한 내 맘 아래
천천히 발을 디뎌 Tonight
It's okay
달래듯 조금씩 숨을 나눠 줄게
아무 걱정 하지 않게 Stay Stay 

깊이 더 깊이 넌 내 안에 잠겨 들어 (And drown)
은밀해 in love (Love)
섬뜩히 일렁인 눈빛 그 아래 있어
찾아봐 어서 (Oh down to love)

홀려가듯 내 목소린 널 휩쓸어
심해 속 밑 바닥까지 끌어당겨
원한대로 가질 테니 내게 맡겨
너를 덮친 Love 
I'm in underwater
Underwater

곧 보름달이 기울 테니 
Don't waiting tonight (Tonight)
이 고요 속에 (You know) 
우린 마주 놓여
땅을 딛던 그 느낌은 잊어버려
난 네 중력을 지워가는 걸

짙게 더 짙게 내 품 안에 빠져들어
파란이 일어 (With me all night long)
섬세한 움직임 모두 널 향해 있어
널 깨우는 Touch (You hold me tight)

홀려가듯 내 목소린 널 휩쓸어
심해 속 밑 바닥까지 끌어당겨
원한대로 가질 테니 내게 맡겨
너를 덮친 Love 
I'm in underwater
Underwater

빠져들수록 잔잔한 내 맘속에
깊이 널 가둔 채 (Umm yeah)
차오른 감정들이
이미 턱 끝까지
마지막 숨을 난 삼켜 With me

내 목소린 머릿속을 파고들어 (파고들어)
무의식 밑 바닥까지 젖어 들어 (Take you down)
아득한 이 흐름 속에 너를 맡겨
내게 잠겨 넌 
I'm in underwater
Underwater

Underwater
Underwater
Underwater

Underwater
Underwater
Underwater

원한대로 가질 테니 내게 맡겨 (내게 맡겨)
너를 덮친 Love 
I'm in underwater
Underwater

가늠조차 안 될 테니 받아들여
너와 함께 할 여긴 Underwater

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",923.0,"댄스/팝, 알앤비/소울","댄스 팝, 알앤비",2022.10.12,http://biz.heraldcorp.com/view.php?ud=202305041630215138826_1,http://sports.khan.co.kr/news/sk_index.html?art_id=202305042029003&sec_id=540301&pt=nv,http://www.osen.co.kr/article/G1112096043
POP!,나연 (TWICE),IM NAYEON,32574592,20475802,https://image.bugsm.co.kr/album/images/200/204758/20475802.jpg?version=20220721025316.0,"What's wrong?
홀릴 듯이 난 너를 자극해 (Pop pop pop) 
Watch out! 
설렌 듯이 네 부푼 맘이 터질 듯해 (Pop pop pop) 
(Let's start) 내 맘대로 Play it
(Won't stop) 거침없이 Shake it 
You know? 넌 내게 달려있단 것만 알아둬 

이미 넌 나를 벗어날 수가 없어 
떨린 그 눈빛, 티 나는 몸짓 Baby 
터뜨리고 싶은 너 

설렘이 멎기 전에 
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 터지길 원해 

가슴이 뛰는 이 느낌
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 널 갖길 원해 

Pop pop pop (Uh uh) 
(You want it)
Pop pop pop (Uh uh)  
(I got it) 
Pop pop pop (Uh uh) 
Pop pop pop 

너무 잘 보여 아무리 숨겨도 
이미 들킨 걸 자꾸 둥둥 떠다니잖아 
여유롭게 Check it 
보란 듯이 Take it 
(Baby) Baby you're out of control 
So you're under my control 

설렘이 멎기 전에 
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 터지길 원해 

가슴이 뛰는 이 느낌
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 널 갖길 원해 

Pop pop pop (Uh uh) 
(You want it)
Pop pop pop (Uh uh)  
(I got it) 
Pop pop pop (Uh uh) 
Pop pop pop 

Pop pop 버블같이 터져 버릴지 몰라 
끝도 없이 점점 부풀어 가 
내게 푹 빠진 너를 애써 참진 마 
Bae bae eyes on me now 
내가 터뜨려 줄 테니 

Five! 자, 때가 됐어 
Four! 딱 숨을 멈춰 
Three! 난 너를 겨눠 
Two! One! Here we go!

설렘이 멎기 전에 
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 터지길 원해 

가슴이 뛰는 이 느낌
I wanna make it 
Pop pop pop, you want it 
Pop pop pop 널 갖길 원해 

Pop pop pop (Uh uh) 
Pop pop pop (You gotta pop it) 
Pop pop pop (I can't stop it)
Pop pop pop

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",2615.0,댄스/팝,댄스 팝,2022.06.24,https://www.mk.co.kr/article/10731264,http://sports.khan.co.kr/news/sk_index.html?art_id=202305011417003&sec_id=540101&pt=nv,https://www.newsen.com/news_view.php?uid=202304302330113510
Cheshire,ITZY (있지),CHESHIRE,32714378,20530920,https://image.bugsm.co.kr/album/images/200/205309/20530920.jpg?version=20221209013328.0,"Lalala lalala lalalalala 
Lalala
Lalala lalalalala

또 너는 ask me
무슨 생각을 하고 있는지 
Not my business 나도 날 몰라
내 마음 따라 playing

좋긴 좋은데 love or like
숨었다가도 나타나 yayaya 
맞고 틀린 게 어딨지
Cheshire처럼 it's all right

자꾸 물어보면 boring
뭐든 내 맘대로 play a trick
정해진 답은 없어 you want to know

원한다면 힌틀 줄게
나머진 free 하게 날
네 마음속에
풀어놔 줘 lalalalala

Hey, why so serious?
보이는 것 그대로 날 믿어봐
어렵게 생각 마 
Nothing's wrong, right? 
Can you see me?

Hey, why so curious?
머리 말고 네 느낌을 믿어봐
심각해지지 마
Anything's right!
Lalalalala

내 미소는 이상하지 
그래도 너는 like me
Yeah feel so free
눈 감음 사라지지 미소는 남겨둘게

어둠 속에 반짝인 eyes 
누군간 날 조명 삼아
길을 찾아낼 지도 I wanna go
봐 봐, 봐 봐, 잘 찾아봐

Follow 이제 다음 story
여전히 너는 wondering
그런 표정 Lalalalala

Hey, why so serious?
보이는 것 그대로 날 믿어봐
어렵게 생각 마 
Nothing's wrong, right? 
Can you see me?

Hey, why so curious?
머리 말고 네 느낌을 믿어봐
심각해지지 마
Anything's right!
Lalalalala

Lalala lalala lalalalala 
Lalala
Lalala lalalalala
Why so serious?

Lalala lalala lalalalala 
Lalala
Lalala lalalalala 
Why so curious?

내 뒤에 가려진 
내 맘 사실 나도 몰라 what I want
대체 왜 그게 중요해
We're gonna do it right
Will you join me?

네 앞에 펼쳐진
이 순간을 즐기면 돼 이대로
Nothing's  wrong, Nothing's right
Lalalalala 

Lalala lalala lalalalala 
Lalala
Lalala lalalalala
Why so serious?

Lalala lalala lalalalala 
Lalala
Lalala lalalalala 
Why so curious?

Lalala lalalalala 

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",807.0,댄스/팝,댄스 팝,2022.11.30,http://www.stoo.com/article.php?aid=86998328905,http://sports.khan.co.kr/news/sk_index.html?art_id=202305041322003&sec_id=540101&pt=nv,https://kstar.kbs.co.kr/list_view.html?idx=261207
Birthday,Red Velvet (레드벨벳),‘The ReVe Festival 2022 - Birthday’,32712743,20530524,https://image.bugsm.co.kr/album/images/200/205305/20530524.jpg?version=20221209013213.0,"1 2 3 지금부턴 다 Surprise
A to Z 너를 위한 이 순간
Just today 뭐든 해도 되니까
R to V 우릴 따라와 봐 (Come on)

들뜨는 기분에 완벽한 날씨까지
(Let's get lit!)
Feel so high oh my gosh
전부 선물 같지
Dumb dumb (날뛰는 기분이야)
오늘 하룬 마치 Diamonds

I got I got I got a special day
시작해 Another chance
달콤한 Ice Cream Cake
또다시 네게 건네
너의 Heartbeat check swag check
지금 날 보며 떨리는 네 눈빛 Check

Make your day
두 손을 꼭 모은 채로 뭐든 상상해 봐
눈앞에
네가 원한 모든 걸 다 보여주고 싶어

It's my day and your day
it's a party party
불꽃아 타올라 어서 빨리빨리
오늘 밤 We rock the world
(Yeah just rock the world)
I can make the beat go

Bam bam ba ra bam ba ram ba ra
바로 오늘이야
It's your birthday birthday
Bam bam ba ra bam ba ram ba ra
온 세상이 Shine and so icy icy

Birthday birthday 딱 지금이야
Party pop pop the champagne
(Wow pop pop the champagne)
우리 맘대로 이뤄지지
더 꿈꾸고 바래 Bi-bi-bi-birthday

Look 어딜 봐도 그저 행복해져 난
With you 눈부시게 펼쳐지는
환상 같은 View
자꾸 입꼬리가 올라가
모든 게 완벽해 OK

눈뜨면 이 모든 게
사라져도 어때
두 눈을 맞춘다면
매일이 또 Birthday
Somethin Kinda Crazy
너도 느껴지지
내 말이 다 맞지
Believe me kiss me

It's your day
두 손을 꼭 모은 채로 계속 상상해 봐
Everyday (All day)
너에게만 주고 싶어 이건 Very special

It's my day and your day
it's a party party
불꽃아 타올라 어서 빨리빨리
오늘 밤 We rock the world
I can make the beat go

Bam bam ba ra bam ba ram ba ra
바로 오늘이야
It's your birthday birthday
Bam bam ba ra bam ba ram ba ra
온 세상이 Shine and so icy icy

Birthday birthday 딱 지금이야
Party pop pop the champagne
(Wow pop pop the champagne)
우리 맘대로 이뤄지지
더 꿈꾸고 바래 Birthday party

Bam yeah yeah
I can make the beat go beat go
bounce
Get it on get it on (Bam yeah yeah)
Get it on get it on
Get it on get it on
We can make the beat go

Ba ra bam bam ba ra
bam ba ram ba ra 
바로 오늘이야
It's your birthday birthday
Bam bam ba ra bam ba ram ba ra
온 세상이 Shine and so icy icy

Birthday birthday 딱 지금이야
Party pop pop the champagne
(Wow pop pop the champagne)
우리 맘대로 이뤄지지
더 꿈꾸고 바래 Birthday party

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",904.0,"댄스/팝, 알앤비/소울","댄스 팝, 알앤비",2022.11.28,https://www.news1.kr/articles/5039003,http://www.topstarnews.net/news/articleView.html?idxno=15333860,http://www.fnnews.com/news/202305091823384979
Lovesick Girls,BLACKPINK,THE ALBUM,32031230,20352127,https://image.bugsm.co.kr/album/images/200/203521/20352127.jpg?version=20210428040910.0,"영원한 밤
창문 없는 방에 우릴 가둔 love
What can we say
매번 아파도 외치는 love

다치고 망가져도 나
뭘 믿고 버티는 거야
어차피 떠나면 상처투성인 채로 미워하게 될걸
끝장을 보기 전 끝낼 순 없어
이 아픔을 기다린 것처럼

아마 다 잠깐 일지도 몰라
우린 무얼 찾아서 헤매는 걸까

But I don’t care I’ll do it over and over
내 세상 속엔 너만 있으면 돼

We are the lovesick girls
네 멋대로 내 사랑을 끝낼순 없어
We are the lovesick girls
이 아픔 없인 난 아무 의미가 없어

But we were born to be alone
Yeah we were born to be alone
Yeah we were born to be alone 
But why we still looking for love

No love letters, no x and o’s
No love never, my exes know
No diamond rings, that set in stone
To the left, better left alone

Didn’t wanna be a princess, I’m priceless
A prince not even on my list
Love is a drug that I quit
No doctor could help when I’m lovesick

아마 다 잠깐 일지도 몰라
우린 무얼 찾아서 헤매는 걸까

불안한 내 눈빛 속에 널 담아
아프더라도 너만 있으면 돼

We are the lovesick girls
네 멋대로 내 사랑을 끝낼 순 없어
We are the lovesick girls
이 아픔 없인 난 아무 의미가 없어

But we were born to be alone
Yeah we were born to be alone
Yeah we were born to be alone 
But why we still looking for love

사랑은 slippin’ and fallin’
사랑은 killin’ your darlin’
아프다 아물면 또 찾아오는 이 겁 없는 떨림

들리지 않아 what you say
이 아픔이 난 행복해
나를 불쌍해 하는 네가 내 눈엔 더 불쌍해

We are the lovesick girls
네 멋대로 내 사랑을 끝낼 순 없어
We are the lovesick girls
이 아픔없인 난 아무 의미가 없어

Lovesick girls 
모두 결국 떠나가고
Lovesick girls
내 눈물이 무뎌져도
Lovesick girls
아프고 또 아파도
Lovesick girls
But we’re still looking for love

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",9632.0,"댄스/팝, 랩/힙합","댄스 팝, 힙합",2020.10.02,http://sports.khan.co.kr/news/sk_index.html?art_id=202305100838003&sec_id=540101&pt=nv,https://en.yna.co.kr/view/AEN20230510002300315?input=2106m,http://www.breaknews.com/964163
No Celestial,LE SSERAFIM (르세라핌),ANTIFRAGILE,6179183,4080706,https://image.bugsm.co.kr/album/images/200/40807/4080706.jpg?version=20221115025821.0,"천사 같은 완벽함은 bye
틀에 박힌 fantasy
발칙하게 시작해 내 fight
Rule은 필요 없잖니 owww!
Fake wings
내 손으로 tear off
Time's up
두 발이 닿는 순간
Just wanna live a real life
솔직한 내 목소리를 들어줘
Ain't no fear 난 이 순간 now
떨어져 down to earth
Woo I'm no fxxxin' angel
I'm no fxxxin' goddess
난 나일 뿐이야
Hold me tight
어지러운 세상 꽉 잡아줘 항상
Because you're by my side
멋대로 던져대는 시끄러운 얘기들
건질 게 없네 한 귀로 흘려
소란한 세상 속에 내 목소린 volume up
I'm sick and tired I'm so so done
I'm sick and tired but not alone
Fake wings
내 손으로 tear off
Time's up
두 발이 닿는 순간
Just wanna live a real life
솔직한 내 목소리를 들어줘
Ain't no fear 난 이 순간 now
떨어져 down to earth
Woo I'm no fxxxin' angel
I'm no fxxxin' goddess
난 나일 뿐이야
Hold me tight
어지러운 세상 꽉 잡아줘 항상
Because you're by my side
I I I I I I'm not afraid
Ah ah ah yeah (down to earth)
I I I I I I'm not afraid
Ah ah ah yeah (down to earth)
Just wanna show you everything
언제나 있는 그대로 믿어줘
Ain't no fear 난 이 순간 now
떨어져 down to earth
Woo I'm no fxxxin' angel
I'm no fxxxin' goddess
난 나일 뿐이야
Hold me tight
어지러운 세상 꽉 잡아줘 항상
Because you're by my side

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",1252.0,"댄스/팝, 발라드, 알앤비/소울","발라드, 댄스 팝, 알앤비",2022.10.17,http://www.newsis.com/view/?id=NISX20230509_0002295784&cID=10601&pID=10600,https://www.starnewskorea.com/stview.php?no=2023051007371286618,http://sports.khan.co.kr/news/sk_index.html?art_id=202305091335003&sec_id=540301&pt=nv
ASAP,STAYC(스테이씨),STAYDOM,6102049,4040011,https://image.bugsm.co.kr/album/images/200/40400/4040011.jpg?version=20210421043058.0,"STAYC girls it's going down
Time is running boy 그건 누구에겐 돈
You know I'm so dope 더는 못 기다려 줘
원래 나는 좀 참을성이 없는 몸
솔직한 게 좋은 걸 But you gotta know
Yeah e yeah
달콤하기만 해도 싫어 So check it
매너 좋은 거 착한 거는 나도 구분해 E yeah
순간 반짝할 거면 시작도 않는 걸
Sometimes 내가 생각해도
I think I'm really cool
ASAP 내 반쪽 아니 완전 Copy
나와 똑같아 내 맘 잘 알아줄
ASAP 꼭 닮은 내 Decalcomanie
눈앞에 나타나 줘
ASAP
Whoo woo woo woo
ASAP
Whoo woo woo woo
눈앞에 눈앞에 나타나 줘
No I'm not picky 가끔 까탈스럽대
It's ok but I care
콧대 높대 아닌데 Get it
이해하게 될 걸 너만 나타나면
So baby hurry up I'm just waiting on
달콤하기만 해도 싫어 So check it
겉만 그런지 진심인지 나도 구분해 E yeah
금방 타오른다면 쉽게 꺼지는 걸
Sometimes 내가 생각해도
I think I'm really cool
ASAP 내 반쪽 아니 완전 Copy
나와 똑같아 내 맘 잘 알아줄
ASAP 꼭 닮은 내 Decalcomanie
눈앞에 나타나 줘
ASAP
Whoo woo woo woo
ASAP
Whoo woo woo woo
눈앞에 눈앞에 나타나 줘
실제론 어떤 느낌인 걸까
A beautiful a beautiful love
한 번도 느껴본 적 없는 걸
So where you at 기다리고 있는데
ASAP
ASAP 내 반쪽 아니 완전 Copy
나와 똑같아 내 맘 잘 알아줄
ASAP 꼭 닮은 내 Decalcomanie
눈앞에 나타나 줘
ASAP
Whoo woo woo woo
ASAP
Whoo woo woo woo
눈앞에 눈앞에 나타나 줘

Bugs 님이 등록해 주신 가사입니다.
						
가사 오류 제보",6006.0,"일렉트로닉, 댄스/팝, 알앤비/소울","댄스 팝, 팝 락, 알앤비, 일렉트로닉 팝",2021.04.08,https://www.gamechosun.co.kr/webzine/article/view.php?no=195221,https://www.etnews.com/20230508000105,http://starin.edaily.co.kr/news/newspath.asp?newsid=01157846635606296
